CIK,CompanyName,FiscalYearEnd,COVID-19,SupplyChain,Furlough,Benefit Cut,InternationalSupplyChain,ComboParagraph
0000095029,"STURM, RUGER & COMPANY, INC","December 31, 2020",1,1,0,0,1,1
0000095552,"SUPERIOR INDUSTRIES INTERNATIONAL, INC.","December 31, 2020",1,1,1,0,0,1
0000095574,"SUPERIOR GROUP OF COMPANIES, INC.","December 31, 2020",1,1,1,0,0,1
0000095953,SYNALLOY CORPORATION,"DECEMBER 31, 2020",1,1,0,0,1,1
0000096021,Sysco Corporation,"June 27, 2020",1,1,1,0,1,1
0000096223,JEFFERIES FINANCIAL GROUP INC.,"November 30, 2020",1,1,0,0,1,1
0000096536,TAYLOR DEVICES INC,"May 31, 2020",1,1,1,0,0,1
0000096699,NONE,NONE,1,0,1,0,0,1
0000096793,NONE,NONE,1,1,1,0,0,1
0000096869,TEJON RANCH CO.,"December 31, 2020",1,1,0,0,1,1
0000096885,NONE,NONE,1,1,0,0,0,1
0000096943,TELEFLEX INCORPORATED,"December 31, 2020",1,1,0,0,1,1
0000097134,TENNANT CO,"December 31, 2020",1,1,1,0,1,1
0000097210,"TERADYNE, INC","December 31, 2020",0,0,0,0,0,0
0000097476,TEXAS INSTRUMENTS INCORPORATED,"December 31, 2020",1,1,0,0,0,1
0000097745,THERMO FISHER SCIENTIFIC INC.,"December 31, 2020",1,1,0,0,1,1
0000098222,TIDEWATER INC,"December 31, 2020",1,0,1,0,0,1
0000098338,NONE,NONE,1,0,1,0,0,1
0000098362,TIMKEN CO,"December 31, 2020",1,1,1,0,1,1
0000098677,"TOOTSIE ROLL INDUSTRIES, INC","December 31, 2020",0,0,0,0,0,1
0000099302,NONE,NONE,1,1,0,0,1,1
0000099780,TRINITY INDUSTRIES INC,"December 31, 2020",1,1,0,0,0,1
0000100378,NONE,NONE,1,1,1,0,1,1
0000100493,"TYSON FOODS, INC.","October 3, 2020",1,1,0,0,1,1
0000100517,"United Airlines Holdings, Inc.","December 31, 2020",1,1,1,0,0,1
0000100591,NONE,NONE,1,1,0,0,1,1
0000100716,NONE,NONE,1,0,0,0,0,1
0000100726,NONE,NONE,1,1,0,0,1,1
0000100885,UNION PACIFIC CORPORATION,December 31,1,1,1,0,1,1
0000101199,"UNITED FIRE GROUP, INC","December 31, 2020",1,0,0,0,0,1
0000101295,NONE,NONE,1,0,1,0,0,1
0000101382,UMB FINANCIAL CORP,"December 31, 2020",1,0,0,0,0,1
0000101538,NONE,NONE,1,0,0,0,0,1
0000101594,NONE,NONE,1,0,0,0,0,1
0000101778,Marathon Oil Corporation,"December 31, 2020",1,1,0,0,1,1
0000101829,RAYTHEON TECHNOLOGIES CORPORATION,"December 31, 2020",1,1,1,0,1,1
0000101984,UNIVERSAL ELECTRONICS INC.,"December 31, 2020",1,1,0,0,1,1
0000102037,UNIVERSAL CORPORATION,"MARCH 31, 2020",1,1,0,0,1,1
0000102109,NONE,NONE,1,0,0,0,0,0
0000102212,UNIVEST FINANCIAL CORPORATION,"December 31, 2020",1,0,0,0,0,1
0000102729,"Valmont Industries, Inc.","December 26, 2020",1,1,0,0,1,1
0000102752,VSE CORP,"December 31, 2020",1,1,0,0,1,1
0000103145,VEECO INSTRUMENTS INC,"December 31, 2020",1,1,0,0,1,1
0000103379,V F CORP,"March 28, 2020",1,1,0,0,1,1
0000103595,"VILLAGE SUPER MARKET, INC.","July 25, 2020",1,1,0,0,0,1
0000103872,"VOLT INFORMATION SCIENCES, INC.","November 1, 2020",1,0,1,0,0,1
0000104169,WALMART INC.,"January 31, 2021",1,1,0,0,1,1
0000104889,Graham Holdings Co,"December 31, 2020",1,1,1,0,0,1
0000104894,WASHINGTON REAL ESTATE INVESTMENT TRUST,"December 31, 2020",1,0,0,0,0,1
0000104918,AVISTA CORPORATION,"December 31, 2020",1,1,0,0,1,1
0000105016,"WATSCO, INC.","December 31, 2020",0,0,0,0,0,0
0000105132,WD-40 COMPANY,August 31,1,1,0,0,1,1
0000105319,"WW INTERNATIONAL, INC.","January 2, 2021",1,0,0,0,0,1
0000105418,"WEIS MARKETS, INC.",December 26,1,1,0,0,0,1
0000105634,"EMCOR Group, Inc.","December 31, 2020",1,0,1,0,0,1
0000105744,NONE,NONE,0,0,0,0,0,1
0000105770,"WEST PHARMACEUTICAL SERVICES, INC.","December 31, 2020",1,1,0,0,0,1
0000106040,WESTERN DIGITAL CORPORATION,"July 3, 2020",1,1,0,0,1,1
0000106532,WEYCO GROUP INC,"December 31, 2020",1,1,0,0,1,1
0000106535,WEYERHAEUSER COMPANY,"DECEMBER 31, 2020",1,1,0,0,1,1
0000106640,WHIRLPOOL CORP /DE/,"December 31, 2020",1,1,1,0,1,1
0000107140,"JOHN WILEY & SONS, INC.","April 30, 2020",1,0,0,0,0,0
0000107263,"Williams Companies, Inc.","December 31, 2020",1,1,0,0,1,1
0000107687,"WINNEBAGO INDUSTRIES, INC.","August 29, 2020",1,1,1,0,0,1
0000108312,"WOODWARD, INC.","September 30, 2020",1,1,1,0,1,1
0000108385,WORLD ACCEPTANCE CORPORATION,"March 31, 2020",1,0,0,0,0,1
0000108516,"WORTHINGTON INDUSTRIES, INC","May 31, 2020",1,1,1,0,1,1
0000109177,"SB/RH Holdings, LLC","September 30, 2020",1,1,0,0,1,1
0000109380,"ZIONS BANCORPORATION, NATIONAL ASSOCIATION","December 31, 2020",1,0,0,0,0,1
0000109563,"APPLIED INDUSTRIAL TECHNOLOGIES, INC.","June 30, 2020",1,1,1,0,1,1
0000110471,"WOLVERINE WORLD WIDE, INC.",1/2/2021,1,1,1,0,1,1
0000110621,RPM INTERNATIONAL INC.,"May 31, 2020",0,1,0,0,1,1
0000200406,JOHNSON & JOHNSON,"January 3, 2021",1,1,0,0,1,1
0000202058,"L3HARRIS TECHNOLOGIES, INC.","January 1, 2021",1,1,0,0,1,1
0000203527,"VARIAN MEDICAL SYSTEMS, INC.","October 2, 2020",1,1,0,0,1,1
0000203596,"WESBANCO, INC.","December 31, 2020",1,0,0,0,0,1
0000215466,"COEUR MINING, INC.","December 31, 2020",1,0,0,0,0,1
0000216085,"HAVERTY FURNITURE COMPANIES, INC","December 31, 2020",1,0,0,0,0,0
0000216228,ITT INC.,"December 31, 2020",1,1,0,0,1,1
0000217346,Textron Inc.,"January 2, 2021",1,1,1,0,1,1
0000225211,NONE,NONE,1,0,0,0,0,0
0000225648,COVANTA HOLDING CORPORATION,"December 31, 2020",1,1,1,0,1,1
0000230557,"SELECTIVE INSURANCE GROUP, INC.","December 31, 2020",1,1,0,0,0,1
0000275053,"NATURE’S SUNSHINE PRODUCTS, INC.","December 31, 2020",1,1,0,0,1,1
0000275880,PARSONS CORPORATION,"December 31, 2020",1,1,0,0,0,1
0000276720,NONE,NONE,1,0,0,0,0,0
0000277135,"W.W. Grainger, Inc.","December 31, 2020",1,1,1,0,1,1
0000277509,FEDERAL SIGNAL CORPORATION,"December 31, 2020",1,1,1,0,1,1
0000277948,CSX CORPORATION,"December 31, 2020",1,1,0,0,1,1
0000278166,CAVCO INDUSTRIES INC.,"March 28, 2020",1,1,0,0,0,1
0000310142,SENSIENT TECHNOLOGIES CORP,"December 31, 2020",1,1,0,0,1,1
0000310158,"Merck & Co., Inc.","December 31, 2020",1,1,0,0,0,1
0000310354,STANDEX INTERNATIONAL CORP/DE/,"June 30, 2020",1,1,1,0,1,1
0000310764,STRYKER CORP,"December 31, 2020",1,1,1,0,1,1
0000311094,WESTAMERICA BANCORPORATION,"December 31, 2020",1,0,0,0,0,1
0000313143,HAEMONETICS CORPORATION,2020-03-28,1,1,0,0,1,1
0000313364,NONE,NONE,1,0,0,0,0,1
0000313616,DANAHER CORPORATION,"December 31, 2020",1,1,0,0,1,1
0000313927,"CHURCH & DWIGHT CO., INC.","December 31, 2020",1,1,1,0,0,1
0000314203,MCEWEN MINING INC.,"December 31, 2020",1,0,0,0,0,1
0000314489,FIRST BUSEY CORPORATION,"December 31, 2020",1,1,0,0,0,1
0000314808,Valaris plc,"December 31, 2020",1,1,0,0,1,1
0000315131,PHX MINERALS INC.,"SEPTEMBER 30, 2020",1,0,0,0,0,1
0000315189,DEERE & CO,"November 1, 2020",1,1,0,0,1,1
0000315213,ROBERT HALF INTERNATIONAL INC.,"December 31, 2020",1,0,0,0,0,1
0000315374,HURCO COMPANIES INC,"October 31, 2020",1,1,0,0,1,1
0000315709,INTERNATIONAL BANCSHARES CORPORATION,"December 31, 2020",1,0,1,0,0,1
0000315852,RANGE RESOURCES CORPORATION,"December 31, 2020",1,1,0,0,1,1
0000315858,BLUEGREEN VACATIONS HOLDING CORPORATION,December 31,1,0,1,0,0,1
0000316253,NONE,NONE,1,1,0,0,1,1
0000316709,SCHWAB CHARLES CORP,"December 31, 2020",1,1,0,0,0,1
0000317540,"COCA-COLA CONSOLIDATED, INC.","December 31, 2020",1,1,0,0,1,1
0000317788,NONE,NONE,1,0,0,0,0,1
0000318154,Amgen Inc.,"December 31, 2020",1,1,0,0,1,1
0000318300,PEOPLES BANCORP INC.,"December 31, 2020",1,1,0,0,1,1
0000318306,"ABEONA
THERAPEUTICS INC.",2020-12-31,1,1,0,0,1,1
0000318673,NONE,NONE,1,0,0,0,0,1
0000318833,"TEAM, INC.","December 31, 2020",1,1,1,0,1,1
0000319201,KLA CORP,"June 30, 2020",1,1,0,0,0,1
0000319458,NONE,NONE,1,0,0,0,0,1
0000319654,NONE,NONE,1,0,0,0,0,1
0000319655,NONE,NONE,0,0,0,0,0,1
0000320017,"CALADRIUS BIOSCIENCES, INC.","December 31, 2020",1,1,1,0,0,1
0000320187,"NIKE, Inc.","MAY 31, 2020",1,1,0,0,1,1
0000320193,Apple Inc.,"September 26, 2020",1,1,0,0,1,1
0000320335,GLOBE LIFE INC.,"December 31, 2020",1,0,0,0,0,1
0000320575,PIONEER ENERGY SERVICES CORP.,"December 31, 2020",1,1,0,0,0,1
0000350698,"AUTONATION, INC.","December 31, 2020",1,1,0,0,1,1
0000350737,NONE,NONE,1,1,0,0,1,1
0000350797,EATON VANCE CORP,"October 31, 2020",1,0,0,0,0,1
0000350852,COMMUNITY TRUST BANCORP INC /KY/,"December 31, 2020",1,0,0,0,0,1
0000350868,NONE,NONE,1,1,0,0,0,1
0000350894,SEI INVESTMENTS COMPANY,"December 31, 2020",1,1,0,0,1,1
0000351569,AMERIS BANCORP,"December 31, 2020",1,0,0,0,0,1
0000351789,ELECTRO SENSORS INC,"December 31, 2020",1,1,1,0,0,1
0000351817,"SILVERBOW RESOURCES, INC.",12/31/2020,1,1,0,0,0,1
0000351834,SUNOPTA INC.,"January 2, 2021",1,1,0,0,0,1
0000351998,NONE,NONE,1,1,0,0,1,1
0000352541,ALLIANT ENERGY CORP,"December 31, 2020",1,1,0,0,1,1
0000352825,FOSTER L B CO,"December 31, 2020",1,1,0,0,1,1
0000352915,UNIVERSAL HEALTH SERVICES INC,"December 31, 2020",1,1,0,0,0,1
0000352955,NONE,NONE,1,0,0,0,0,1
0000353020,Aegion Corp,"December 31, 2020",1,1,1,0,1,1
0000353184,"Air T, Inc.","March 31, 2020",1,1,0,0,0,1
0000353569,QUIDEL CORP /DE/,"December 31, 2020",1,1,0,0,0,1
0000354190,ARTHUR J. GALLAGHER & CO.,"December 31, 2020",1,0,1,0,0,1
0000354647,CVB FINANCIAL CORP.,"December 31, 2020",0,0,0,0,0,0
0000354707,"Hawaiian Electric Industries, Inc.","December 31, 2020",1,1,0,0,0,1
0000354908,"FLIR Systems, Inc.","December 31, 2020",1,1,1,0,1,1
0000354950,"HOME DEPOT, INC.","January 31, 2021",1,1,0,0,1,1
0000354963,SHENANDOAH TELECOMMUNICATIONS COMPANY,"December 31, 2020",1,1,0,0,1,1
0000355019,NONE,NONE,1,0,1,0,0,1
0000355948,NONE,NONE,1,1,0,0,1,1
0000356037,NONE,NONE,1,1,0,0,0,1
0000356171,TriCo Bancshares,"December 31, 2020",1,0,1,0,0,1
0000356309,NEW JERSEY RESOURCES CORPORATION,"September 30, 2020",1,1,0,0,0,1
0000357173,OLD SECOND BANCORP INC,"December 31, 2020",1,1,0,0,0,1
0000357294,HOVNANIAN ENTERPRISES INC,"October 31, 2020",1,1,1,0,0,1
0000357301,TRUSTCO BANK CORP NY,"December 31, 2020",1,0,0,0,0,0
0000700564,FULTON FINANCIAL CORP,"December 31, 2020",1,1,0,0,1,1
0000700565,"FIRST MID BANCSHARES, INC.","December 31, 2020",1,0,1,0,0,1
0000700923,MYR GROUP INC.,"December 31, 2020",1,1,0,0,0,1
0000701288,Atrion Corporation,"December 31, 2020",1,1,0,0,1,1
0000701347,Central Pacific Financial Corp.,12/31/2020,1,1,0,0,0,1
0000701374,Six Flags Entertainment Corporation,"December 31, 2020",1,0,0,0,0,1
0000701719,NONE,NONE,1,1,0,0,1,1
0000701869,INDEPENDENCE HOLDING COMPANY,"December 31, 2020",1,0,1,0,0,1
0000701985,"L BRANDS, INC.","January 30, 2021",1,1,0,0,1,1
0000702165,NORFOLK SOUTHERN CORPORATION,"DECEMBER 31, 2020",1,1,0,0,0,1
0000702325,"First Midwest Bancorp, Inc.","December 31, 2020",1,0,0,0,0,1
0000702513,Bank of Commerce Holdings,"December 31, 2020",1,0,0,0,0,1
0000703351,"BRINKER INTERNATIONAL, INC.","June 24, 2020",1,1,1,0,0,1
0000703604,"LAWSON PRODUCTS, INC.","December 31, 2020",1,1,1,0,1,1
0000704051,"LEGG MASON, INC.","March 31, 2020",1,1,0,0,1,1
0000704415,"TIVITY HEALTH, INC.","December 31, 2020",1,0,1,0,0,1
0000704440,NONE,NONE,1,1,0,0,1,1
0000704532,ONTO INNOVATION INC.,"December 26, 2020",1,1,0,0,1,1
0000704562,NONE,NONE,1,1,0,0,1,1
0000705432,"SOUTHSIDE BANCSHARES, INC.","December 31, 2020",1,1,1,0,1,1
0000706129,"Horizon Bancorp, Inc.","December 31, 2020",1,1,0,0,1,1
0000706698,UTAH MEDICAL PRODUCTS INC," December 31, 2020",1,1,0,0,0,1
0000706863,"UNION BANKSHARES, INC.","December 31, 2020",1,0,0,0,0,1
0000707179,OLD NATIONAL BANCORP,"December 31, 2020",1,1,0,0,0,1
0000707388,"Star Equity Holdings, Inc.","December 31, 2020",1,1,1,0,0,1
0000707549,LAM RESEARCH CORPORATION,"June 28, 2020",1,1,0,0,1,1
0000707605,NONE,NONE,1,1,0,0,0,1
0000708781,"CASS INFORMATION SYSTEMS, INC.","December 31, 2020",1,1,0,0,1,1
0000708818,"NEXTGEN HEALTHCARE, INC.","March 31, 2020",1,1,0,0,0,1
0000708821,PAR TECHNOLOGY CORPORATION,"December 31, 2020",1,1,0,0,1,1
0000708955,FIRST FINANCIAL BANCORP.,"December 31, 2020",1,1,0,0,1,1
0000709283,NONE,NONE,1,1,0,0,1,1
0000709337,Farmers National Banc Corp.,"December 31, 2020",1,0,0,0,0,1
0000710752,NONE,NONE,1,0,0,0,0,1
0000711377,NEOGEN CORP,"May 31, 2020",0,0,0,0,0,0
0000711404,"THE COOPER COMPANIES, INC.","OCTOBER 31, 2020",1,1,1,0,1,1
0000711669,"COLONY BANKCORP, INC.","December 31, 2020",1,1,1,0,0,1
0000711772,CAMBRIDGE BANCORP,"December 31, 2020",1,1,0,0,0,1
0000712034,ACCO Brands Corporation,"December 31, 2020",1,1,1,0,1,1
0000712515,ELECTRONIC ARTS INC.,"March 31, 2020",1,0,0,0,0,1
0000712534,FIRST MERCHANTS CORPORATION,"December 31, 2020",1,1,0,0,1,1
0000712537,FIRST COMMONWEALTH FINANCIAL CORP /PA/,"December 31, 2020",1,0,0,0,0,1
0000712771,"ConnectOne Bancorp, Inc.","December 31, 2020",1,0,0,0,0,1
0000713425,NONE,NONE,1,1,1,0,1,1
0000713676,"PNC FINANCIAL SERVICES GROUP, INC","December 31, 2020",1,1,0,0,1,1
0000714284,NONE,NONE,1,1,0,0,1,1
0000714310,VALLEY NATIONAL BANCORP,"December 31, 2020",1,1,0,0,0,1
0000714395,"GERMAN AMERICAN BANCORP, INC.","December 31, 2020",1,1,0,0,1,1
0000714562,FIRST FINANCIAL CORPORATION,12/31/2020,1,1,0,0,0,1
0000715072,RENASANT CORP,"December 31, 2020",1,1,0,0,1,1
0000715446,NONE,NONE,1,0,0,0,0,1
0000715579,ACNB CORP,"December 31, 2020",1,1,0,0,1,1
0000715787,INTERFACE INC,"January 3, 2021",1,1,1,0,1,1
0000715957,"DOMINION ENERGY, INC.","December 31, 2020",1,1,0,0,0,1
0000716006,Yellow Corporation,"December 31, 2020",1,1,0,0,1,1
0000716133,CINCINNATI BELL INC.,"DECEMBER 31, 2020",1,1,0,0,1,1
0000716314,NONE,NONE,1,1,0,0,1,1
0000716605,"PENNS WOODS BANCORP, INC.","December 31, 2020",1,0,0,0,0,1
0000716634,"READING INTERNATIONAL, INC.",December 31,1,0,1,0,0,1
0000716643,Regis Corp,"June 30, 2020",1,1,1,0,0,1
0000717423,MURPHY OIL CORPORATION,"December 31, 2020",1,1,0,0,1,1
0000717538,ARROW FINANCIAL CORPORATION,"December 31, 2020",1,0,0,0,0,1
0000717605,Hexcel Corporation,"December 31, 2020",1,1,1,0,1,1
0000717720,NONE,NONE,1,0,0,0,0,1
0000717806,NONE,NONE,1,1,0,0,0,1
0000717954,UNIFIRST CORPORATION,"August 29, 2020",1,1,0,0,0,1
0000718332,NONE,NONE,0,0,0,0,0,0
0000718877,"ACTIVISION BLIZZARD, INC.","December 31, 2020",1,0,0,0,0,1
0000718937,STAAR SURGICAL CO,"January 1, 2021",1,1,1,0,0,1
0000719135,APYX MEDICAL CORPORATION,"December 31, 2020",1,1,0,0,0,1
0000719220,"S&T BANCORP, INC.","December 31, 2020",1,0,0,0,0,1
0000719402,FIRST NATIONAL CORP /VA/,"December 31, 2020",1,0,0,0,0,1
0000719413,HECLA MINING CO/DE/,"December 31, 2020",1,1,0,0,0,1
0000719733,KEY TRONIC CORP,"JUNE 27, 2020",1,1,0,0,0,1
0000719739,SVB FINANCIAL GROUP,"December 31, 2020",1,0,1,0,0,1
0000719955,WILLIAMS SONOMA INC,"January 31, 2021",0,0,0,0,0,0
0000720005,"RAYMOND JAMES FINANCIAL, INC.","September 30, 2020",1,0,0,0,0,1
0000720154,NONE,NONE,1,0,0,0,0,1
0000720500,"AMTECH SYSTEMS, INC.","September 30, 2020",1,1,0,0,1,1
0000720672,STIFEL FINANCIAL CORP,"December 31, 2020",1,1,0,0,1,1
0000720858,INVESTORS TITLE CO,"December 31, 2020",1,0,0,0,0,1
0000720875,NONE,NONE,1,1,0,0,1,1
0000721371,"Cardinal Health, Inc.",2020-06-30,1,1,0,0,1,1
0000721693,NONE,NONE,1,1,0,0,0,1
0000721994,LAKELAND FINANCIAL CORPORATION,"December 31, 2020",1,0,0,0,0,1
0000722313,NONE,NONE,1,1,0,0,1,1
0000722723,"HANGER, INC.","December 31, 2020",1,1,1,0,1,1
0000723125,"Micron Technology, Inc.","September 3, 2020",1,1,0,0,1,1
0000723188,"COMMUNITY BANK SYSTEM, INC.","December 31, 2020",1,0,1,0,0,1
0000723254,Cintas Corp,"May 31, 2020",1,1,0,0,1,1
0000723531,"Paychex, Inc.",May 31,1,1,0,0,1,1
0000723612,"AVIS BUDGET GROUP, INC.",2020-12-31,1,1,1,0,0,1
0000723646,FRANKLIN FINANCIAL SERVICES CORPORATION,December 31,1,1,0,0,1,1
0000724004,NONE,NONE,1,1,0,0,1,1
0000724742,TRINITY PLACE HOLDINGS INC.,"December 31, 2020",1,0,0,0,0,1
0000724910,NONE,NONE,1,0,0,0,0,1
0000725363,CEL-SCI CORPORATION,"September 30, 2020",1,0,0,0,0,1
0000726601,"Capital City Bank Group, Inc.","December 31, 2020",0,0,0,0,0,0
0000726728,REALTY INCOME CORPORATION,"December 31, 2020",1,1,0,0,0,1
0000726854,CITY HOLDING COMPANY,"December 31, 2020",1,1,0,0,1,1
0000726958,"CASEY’S GENERAL STORES, INC.","April 30, 2020",1,1,0,0,0,0
0000727273,CADIZ INC,"December 31, 2020",1,0,0,0,0,0
0000728387,NONE,NONE,1,1,0,0,1,1
0000728535,HUNT J B TRANSPORT SERVICES INC,"December 31, 2020",1,1,0,0,0,1
0000729580,BEL FUSE INC /NJ,"December 31, 2020",1,1,0,0,1,1
0000729986,UNITED BANKSHARES INC/WV ,"December 31, 2020",0,0,0,0,0,0
0000730255,NONE,NONE,1,1,0,0,1,1
0000730263,"THOR INDUSTRIES, INC.","July 31, 2020",1,1,1,0,0,1
0000730464,Adtalem Global Education Inc.,"June 30, 2020",1,0,0,0,0,1
0000730708,Seacoast Banking Corporation of Florida,"December 31, 2020",1,1,0,0,1,1
0000731012,"HEALTHCARE SERVICES GROUP, INC.","December 31, 2020",1,1,0,0,1,1
0000731653,NONE,NONE,0,0,0,0,0,0
0000731802,Atmos Energy Corp,"September 30, 2020",1,1,0,0,0,1
0000732026,NONE,NONE,1,1,0,0,1,1
0000732712,Verizon Communications Inc.,"December 31, 2020",1,1,0,0,1,1
0000732717,AT&T INC.,"December 31, 2020",1,1,0,0,1,1
0000732834,"CONTINENTAL RESOURCES, INC.","December 31, 2020",1,1,0,0,1,1
0000733269,"LiveRamp Holdings, Inc.","March 31, 2020",1,1,0,0,0,1
0000737468,"WASHINGTON TRUST BANCORP, INC","December 31, 2020",1,0,0,0,0,1
0000737758,THE TORO COMPANY,"October 31, 2020",1,1,0,0,1,1
0000738214,NONE,NONE,1,0,0,0,0,1
0000740260,"Ventas, Inc.","December 31, 2020",1,1,0,0,0,1
0000740663,THE FIRST OF LONG ISLAND CORPORATION,"December 31, 2020",1,0,0,0,0,1
0000740664,NONE,NONE,1,1,0,0,1,1
0000740971,NONE,NONE,1,0,0,0,0,1
0000741516,AMERICAN NATIONAL BANKSHARES INC.,"December 31, 2020",1,1,0,0,1,1
0000742112,INVACARE CORPORATION,"December 31, 2020",1,1,0,0,1,1
0000742278,"RPC, INC.","December 31, 2020",1,0,1,0,0,1
0000743238,"SHYFT GROUP, INC.","December 31, 2020",1,1,1,0,1,1
0000743316,"MAXIM INTEGRATED PRODUCTS, INC. ","June 27, 2020",1,1,0,0,1,1
0000743367,BAR HARBOR BANKSHARES,"December 31, 2020",1,1,0,0,0,1
0000743988,"XILINX, INC","March 28, 2020",1,1,0,0,1,1
0000744187,NONE,NONE,1,0,0,0,0,1
0000744452,NONE,NONE,1,1,0,0,1,1
0000744825,American Shared Hospital Services,"December 31, 2019",1,0,0,0,0,1
0000745308,The St. Joe Company,"December 31, 2020",1,0,0,0,0,1
0000745732,"Ross Stores, Inc.","January 30, 2021",1,1,1,0,1,1
0000746210,"OBLONG, INC.","December 31, 2020",1,0,0,0,0,1
0000746514,New England Realty Associates Limited Partnership,"December 31, 2020",1,0,0,0,0,1
0000746515,"EXPEDITORS INTERNATIONAL OF WASHINGTON, INC.","December 31, 2020",1,1,0,0,1,1
0000746598,BRADY CORP,"July 31, 2020",1,1,0,0,1,1
0000746838,UNISYS CORP,"December 31, 2020",1,1,0,0,1,1
0000748592,NONE,NONE,1,0,0,0,0,0
0000749038,NONE,NONE,1,1,0,0,1,1
0000749251,"GARTNER, INC.","December 31, 2020",1,1,0,0,1,1
0000749647,NONE,NONE,1,1,1,0,0,1
0000749660,ICAD INC ,"December 31, 2020",0,0,0,0,0,0
0000750004,SCIENTIFIC GAMES CORPORATION,"December 31, 2020",1,1,1,0,1,1
0000750574,"Auburn National Bancorporation, Inc.","December 31, 2020",0,0,0,0,0,0
0000750577,Hancock Whitney Corporation,"December 31, 2020",1,1,0,0,1,1
0000750686,CAMDEN NATIONAL CORP,"December 31, 2020",1,0,0,0,0,1
0000751364,"NATIONAL RETAIL PROPERTIES, INC.","December 31, 2020",1,0,0,0,0,1
0000751365,NONE,NONE,1,1,0,0,1,1
0000751978,VICOR CORP,"December 31, 2020",0,0,0,0,0,0
0000752642,"UMH
Properties, Inc.","December 31, 2020",1,0,0,0,0,1
0000752714,McGRATH RENTCORP,"December 31, 2020",1,1,0,0,1,1
0000753308,NEXTERA ENERGY INC,"December 31, 2020",1,1,0,0,1,1
0000754811,NONE,NONE,1,1,0,0,1,1
0000755001,UNITIL CORPORATION,"December 31, 2020",0,0,0,0,0,0
0000759944,CITIZENS FINANCIAL GROUP INC/RI,"December 31, 2020",1,1,0,0,1,1
0000760498,BANCFIRST CORPORATION,"December 31, 2020",1,1,0,0,1,1
0000761648,"CEDAR REALTY TRUST, INC.","December 31, 2020",1,0,0,0,0,1
0000763532,NONE,NONE,1,1,0,0,0,1
0000763563,CHEMUNG FINANCIAL CORP,"December 31, 2020",1,0,0,0,0,1
0000763901,"POPULAR, INC.","December 31, 2020",1,1,1,0,1,1
0000764038,SOUTH STATE CORP,"December 31, 2020",1,1,1,0,1,1
0000764065,CLEVELAND-CLIFFS INC.,"December 31, 2020",1,1,0,0,0,1
0000764180,"ALTRIA GROUP, INC.","December 31, 2020",1,1,0,0,1,1
0000764195,VBI Vaccines Inc/BC,"December 31, 2020",1,1,0,0,1,1
0000764401,INSTEEL INDUSTRIES INC,"October 3, 2020",1,1,0,0,1,1
0000764478,"BEST BUY CO., INC.",January 30,1,1,0,0,1,1
0000764622,PINNACLE WEST CAPITAL CORPORATION,"December 31, 2020",1,1,0,0,0,1
0000765207,"FIRST BANCORP, INC","December 31, 2020",1,1,1,0,0,1
0000765880,"Healthpeak Properties, Inc.","December 31, 2020",1,1,0,0,0,1
0000766421,"ALASKA AIR GROUP, INC.","December 31, 2020",1,0,1,0,0,1
0000766701,CAPSTEAD MORTGAGE CORPORATION,"December 31, 2020",1,0,0,0,0,1
0000766704,WELLTOWER INC.,"December 31, 2020",1,1,0,0,1,1
0000766792,NONE,NONE,1,1,1,0,1,1
0000766829,SJW GROUP,"December 31, 2020",1,0,0,0,0,1
0000767405,NONE,NONE,1,0,0,0,0,1
0000768408,NONE,NONE,1,1,0,0,1,1
0000768411,CYBEROPTICS CORP,"December 31, 2020",1,1,0,0,1,1
0000768835,"BIG LOTS, INC.","January 30, 2021",1,1,0,0,1,1
0000768899,"TrueBlue, Inc.","December 27, 2020",1,1,0,0,1,1
0000769397,"AUTODESK, INC.","January 31, 2021",1,0,0,0,0,1
0000769520,THE MIDDLEBY CORPORATION,"January 2, 2021",1,1,0,0,1,1
0000770460,NONE,NONE,1,0,0,0,0,1
0000771266,"KOPIN
CORPORATION","December 26, 2020",1,1,0,0,1,1
0000771497,ABM INDUSTRIES INC,"October 31, 2020",1,1,1,0,0,1
0000771999,NONE,NONE,1,1,0,0,1,1
0000772406,"CIRRUS LOGIC, INC.","March 28, 2020",1,1,0,0,1,1
0000773141,"M.D.C. HOLDINGS, INC.","December 31, 2020",1,0,0,0,0,1
0000773840,Honeywell International Inc.,"December 31, 2020",1,1,0,0,1,1
0000774569,CORTLAND BANCORP INC,"December 31, 2020",1,0,1,0,0,1
0000775158,Oshkosh Corporation,"September 30, 2020",1,1,1,0,1,1
0000775215,NONE,NONE,1,0,0,0,0,1
0000775368,ALLEGHANY CORP /DE,"December 31, 2020",1,0,0,0,0,1
0000776867,"WHITE MOUNTAINS INSURANCE GROUP, LTD.","December 31, 2020",1,0,0,0,0,1
0000776901,Independent Bank Corp,"December 31, 2020",1,0,0,0,0,1
0000778164,NONE,NONE,0,0,0,0,0,1
0000778946,BLUEGREEN VACATIONS CORPORATION,December 31,1,0,1,0,0,1
0000779544,ARK RESTAURANTS CORP.,"October 3, 2020",1,0,1,0,0,1
0000780571,"ITRON, INC.","December 31, 2020",1,1,0,0,1,1
0000783005,NONE,NONE,1,0,0,0,0,1
0000783280,DUKE REALTY CORPORATION,12/31/2020,1,1,0,0,0,1
0000783324,VISTA GOLD CORP.,"December 31, 2020",1,0,0,0,0,1
